2.690252578505169367e+02,4.176693939558026614e+01
2.611252565036484157e+02,4.804632822618441423e+01
2.511252565036484157e+02,1.624322546704352135e+02
2.488376587642414961e+02,1.578219753917146591e+02
2.486930061299499357e+02,1.600000061267710407e+02
2.386930061299499357e+02,1.098497985881185741e+02
2.487057638494952698e+02,1.600090687536212499e+02
2.387057638494952698e+02,1.225542488437786233e+02
2.586930520417372463e+02,1.699925460012673284e+02
2.486930520417372463e+02,1.551073687765820068e+02
2.386930520417372463e+02,1.788589937481447123e+01
2.386930006166512612e+02,5.221219705646217335e+01
2.486930000004213070e+02,1.351358740257710451e+02
2.386930000004213070e+02,1.351615338220071862e+02
2.387143180439234129e+02,1.312161827117379289e+02
2.387092252777147223e+02,1.500143440141473548e+02
2.287092252777147223e+02,6.898212453017913504e+01
2.287346074167508050e+02,1.276093509131023893e+02
2.308017999167714152e+02,1.417765420662544784e+02
2.286929999999993015e+02,1.398553412357578054e+02
2.386930745097488398e+02,1.500000683797989041e+02
2.586935878168005729e+02,1.658422723565163324e+02
2.486935878168005729e+02,1.599878239673053031e+02
2.588116513423228753e+02,1.325247282882046420e+02
2.488116513423228753e+02,1.590241940121341031e+02
2.388116513423228753e+02,1.501185993005856290e+02
2.388326945180015173e+02,1.501396939013502561e+02
2.288326945180015173e+02,1.312362012134544784e+02
2.486932259966488346e+02,1.600002259962275275e+02
2.386932259966488346e+02,1.499789079527254216e+02
2.286932259966488346e+02,1.399840007189341122e+02
2.395061910626900499e+02,1.507715836459392449e+02
2.386942046302210656e+02,1.478924047134496504e+02
2.386929999999993015e+02,1.500000000000000000e+02
2.287270297325740103e+02,1.400339552228251705e+02
2.686943349564317032e+02,1.702943711147236172e+01
2.586943349564317032e+02,1.234796614539955044e+02
2.486943349564317032e+02,1.600007471396311303e+02
2.386943349564317032e+02,1.134003376649488928e+02
2.387079112811625237e+02,1.498962599388396484e+02
2.387007742606147076e+02,1.498680797426131903e+02
2.748037783576073707e+02,1.843638365341321332e+02
2.648037783576073707e+02,1.761024066464451607e+02
2.548037783576073707e+02,1.661105523609585362e+02
2.547045418432317092e+02,1.551983507805416593e+02
2.487993459259669180e+02,4.040415506201679818e+01
2.387993459259669180e+02,1.501051412957458524e+02
2.486930095772113418e+02,1.600000095772120403e+02
2.767026682439609431e+02,1.879756385113869328e+02
2.667026682439609431e+02,1.778297259231767384e+02
2.567026682439609431e+02,1.667664050238527125e+02
2.486930104572602431e+02,1.964944219186145347e+01
3.050253753456563572e+02,2.163128846044346574e+02
2.950253753456563572e+02,2.063310403892246541e+02
2.850253753456563572e+02,1.963174640644938336e+02
2.750253753456563572e+02,1.863246010850416496e+02
2.874605109468902810e+02,6.550142021982173901e+01
2.774605109468902810e+02,1.887675109444244299e+02
2.674605109468902810e+02,1.613665015840306296e+02
2.574605109468902810e+02,1.626567325892829103e+02
2.516980129475341528e+02,1.569934711043024436e+02
2.486976029667494004e+02,1.598982570407824824e+02
2.386976029667494004e+02,2.940603515918337507e+01
2.876644930586990085e+02,1.989714834814876667e+02
2.776644930586990085e+02,1.609618248147380655e+02
2.840714699604577618e+02,1.768167807022618945e+02
2.740714699604577618e+02,1.843449030127812875e+02
2.640714699604577618e+02,1.753784595031975186e+02
2.698209004341188120e+02,3.192815181393962121e+01
2.598209004341188120e+02,1.247955250884624547e+02
2.498209004341188120e+02,6.652818621633196017e+01
2.398209004341188120e+02,1.510578856605789042e+02
2.489569997313010390e+02,3.488552977084327722e+01
2.686930535269930260e+02,8.102856046829401748e+01
2.586930535269930260e+02,1.512325425801027450e+02
2.486930535269930260e+02,1.597620340370049234e+02
2.726205685445529525e+02,1.809225555970187997e+02
2.626205685445529525e+02,1.739229655778035522e+02
2.695328971069975523e+02,7.449628486670553684e+01
2.595328971069975523e+02,1.691232856244459981e+01
2.787297287479814258e+02,1.864433559828539728e+02
2.791313872873288346e+02,1.177882119931455236e+02
2.691313872873288346e+02,1.129616714826988755e+02
2.591313872873288346e+02,1.701696186626577401e+02
2.886988431254576426e+02,3.956745583812880795e+01
2.786988431254576426e+02,1.900058427679905435e+02
2.686988431254576426e+02,1.788779426913388306e+02
2.677731101626122836e+02,1.301608880129570025e+02
2.577731101626122836e+02,1.688161104313112446e+02
2.520394952126152930e+02,1.633211107204915606e+02
2.786930389340705005e+02,1.725924763285001973e+02
2.686930389340705005e+02,1.799999854070774745e+02
2.586930389340705005e+02,1.291601418270729482e+02
2.590850134002466802e+02,1.703542238007430569e+02
2.490850134002466802e+02,1.172536222403941792e+02
2.390850134002466802e+02,1.503889275090987212e+02
2.586938742332931724e+02,1.580434251326369122e+01
2.486938742332931724e+02,7.665437902067787945e+01
2.537779345295857638e+02,9.600482436697348021e+01
2.586930078082295950e+02,1.699632790602481691e+02
2.486930078082295950e+02,1.491507327864383115e+01
2.486929999999993015e+02,1.387595737312658457e+02
2.597797413636944839e+02,5.753409958280099090e+01
2.646887772188711097e+02,1.490903585517662577e+01
2.546887772188711097e+02,1.659899340934134671e+02
2.518309109586989507e+02,1.631359858397627249e+02
2.687514500128236250e+02,1.800584037746521062e+02
2.587514500128236250e+02,6.111346131082973443e+01
2.588850397027053987e+02,3.705412874400644796e+01
2.488850397027053987e+02,1.601920007686348981e+02
2.562178558965460979e+02,1.671328424962994177e+02
2.577698293991343235e+02,1.690768038129317574e+02
2.587041054555884330e+02,1.686414707856529276e+02
2.516407850092145964e+02,1.629469107759214239e+02
2.590534255613674759e+02,1.703604255477766856e+02
2.727507939295101096e+02,1.840568022284860490e+02
2.627507939295101096e+02,1.740577861212805146e+02
2.527507939295101096e+02,1.640577939295108081e+02
2.610068017385201529e+02,1.706728408964481787e+02
2.510068017385201529e+02,1.463180245196490432e+02
2.742916784088956774e+02,1.840692176137818024e+02
2.642916784088956774e+02,1.755972560236987192e+02
2.542916784088956774e+02,1.655986782984473393e+02
2.442916784088956774e+02,9.265089339968108106e+01
2.392202302012447035e+02,1.504687801884210785e+02
2.586929999999993015e+02,1.698079602972939028e+02
2.688286211886152159e+02,1.726107652920691180e+02
2.588286211886152159e+02,1.610587917894808925e+02
2.488286211886152159e+02,1.297751956272477400e+02
2.813393732054828433e+02,1.926352677498944104e+02
2.713393732054828433e+02,1.826463732054762659e+02
2.613393732054828433e+02,1.485885792759727337e+02
2.513393732054828433e+02,1.201651954820699757e+02
2.413393732054828433e+02,1.508662853848290979e+02
2.422980413584955386e+02,1.535334686343267094e+02
2.605519016459438717e+02,1.695450999074237188e+02
2.505519016459438717e+02,1.299763631456153234e+01
2.740987702831480419e+02,1.854057702799618710e+02
2.640987702831480419e+02,1.698070918742523645e+02
2.540987702831480419e+02,1.648785400819033384e+02
2.600612816810244112e+02,5.343669933090859558e+01
2.500612816810244112e+02,1.146389516730123432e+02
2.686930924027547007e+02,1.800000924027553992e+02
2.586930924027547007e+02,1.003839750035185716e+02
2.574772099828114733e+02,1.686485887941962574e+02
2.505053119882286410e+02,1.085251782013001502e+02
2.586932794268141151e+02,1.081413777808702434e+02
2.486932794268141151e+02,1.599822216713655507e+02
2.386932794268141151e+02,1.473539062213312718e+02
2.413477733800100395e+02,1.490497320215145010e+02
2.778607496109761996e+02,1.891677452676813118e+02
2.678607496109761996e+02,1.737799826828268124e+01
2.578607496109761996e+02,1.691443305812572362e+02
2.478607496109761996e+02,1.591577683057112154e+02
2.405966234148654621e+02,8.311941343205398880e+01
2.817268695762395510e+02,1.876280992930915090e+02
2.717268695762395510e+02,2.387985688130720519e+01
2.617268695762395510e+02,1.716655878952151397e+02
2.639564343346210080e+02,1.123933375354245072e+02
2.712268370498277363e+02,1.607215250615990954e+02
2.612268370498277363e+02,1.725337446470730356e+02
2.512268370498277363e+02,1.624126836177019868e+02
2.686931198793608928e+02,1.799988187089184066e+02
2.586931198793608928e+02,1.699998404525467777e+02
2.523890629034285666e+02,1.610412895234185271e+02
2.714320830164288054e+02,1.778729143592354376e+02
2.614320830164288054e+02,6.653846743206668179e+01
2.514320830164288054e+02,1.453119249801675323e+02
2.489019124313635984e+02,1.510411628203873988e+02
2.389019124313635984e+02,1.483052890164981363e+02
2.759884584060564521e+02,2.711293108364043292e+01
2.659884584060564521e+02,1.760113583393467707e+02
2.765475303792409250e+02,1.625910960446199169e+02
2.665475303792409250e+02,1.748206608030013740e+02
2.586976848067206447e+02,1.474708477568929084e+02
2.588412393186299596e+02,1.264521764152013930e+02
2.686974440366684576e+02,1.800044369786119205e+02
2.910121607061300892e+02,2.023127518466062611e+02
2.810121607061300892e+02,1.700890576757374220e+02
2.940561550565398647e+02,2.053630351771789719e+02
2.840561550565398647e+02,1.080676966504834127e+02
2.740561550565398647e+02,1.846309534016254474e+02
2.640561550565398647e+02,1.726240720401110593e+02
2.540561550565398647e+02,1.651542426251762663e+02
2.587352216181025142e+02,1.700421115827411995e+02
2.487352216181025142e+02,1.600422197951047565e+02
2.686930000000138534e+02,1.630898754149820888e+02
2.696833386079015327e+02,1.715946986553899478e+02
2.596833386079015327e+02,5.339738916091300780e+01
2.496833386079015327e+02,1.608926620766142150e+02
2.586984345236924128e+02,1.621509041444514878e+02
2.516769936335767852e+02,1.629793088268561405e+02
2.533575491415176657e+02,1.645163098228877061e+02
2.797074019701612997e+02,1.486952412640312104e+02
2.697074019701612997e+02,1.810099579334928421e+02
2.696118876368927886e+02,4.625433849537512287e+01
2.637058112611412071e+02,1.399840929097990738e+01
2.537058112611412071e+02,6.202881762756442185e+01
2.757681210119917523e+02,1.717119659554518876e+02
2.657681210119917523e+02,1.770750793699771748e+02
2.557681210119917523e+02,1.670750684097074554e+02
2.686930000002394081e+02,1.799577783821368939e+02
2.586930000002394081e+02,2.292487898824765580e+01
2.586929999999993015e+02,6.498718873885809444e+01
2.486929999999993015e+02,1.599999999999854481e+02
2.886930438594426960e+02,1.990097052515411633e+02
2.786930438594426960e+02,2.987934807216515765e+01
2.686930438594426960e+02,1.799946093357502832e+02
2.586930438594426960e+02,1.700000142423959915e+02
2.557031331126927398e+02,7.457210947351995856e+01
2.871943034876385354e+02,1.898271311351054464e+02
2.771943034876385354e+02,1.767483535583960474e+02
2.671943034876385354e+02,3.355600271738512674e+01
2.571943034876385354e+02,1.675824158507457469e+02
2.594809723647122155e+02,4.078591205802513286e+01
2.558593434234571760e+02,7.840573200650396757e+01
2.542883813345833914e+02,1.635002371020673309e+02
2.734838142845837865e+02,2.919543295000039507e+01
2.634838142845837865e+02,1.678271962280123262e+02
2.534838142845837865e+02,1.647908142843443784e+02
2.487123687088314909e+02,1.600193687088321894e+02
2.678022981800604612e+02,8.959630651414772728e+01
2.586943896131415386e+02,1.278720168733852915e+02
2.586975228192823124e+02,1.429943897065895726e+02
2.486975228192823124e+02,1.600045228192830109e+02
2.526618626513518393e+02,1.639688187919091433e+02
2.698005967236749711e+02,1.809145667622942710e+01
2.598005967236749711e+02,1.426062932360364357e+02
2.592820475253465702e+02,1.334227041018893942e+02
2.586929999999993015e+02,1.697716040406958200e+02
2.586930000331340125e+02,1.699968217978021130e+02
2.599457211590852239e+02,1.704647487943730084e+02
2.602169875166000566e+02,1.713753366212040419e+02
2.668630947124984232e+02,1.664610719589836663e+01
2.568630947124984232e+02,1.681700937003042782e+02
2.697044751614521374e+02,1.762206608768683509e+02
2.597044751614521374e+02,1.709921064526206465e+02
2.497044751614521374e+02,1.419021769813916762e+02
2.596190781810437329e+02,4.275598346854530973e+01
2.586933057675778400e+02,1.699989161544363014e+02
2.551079091461942880e+02,1.664103863269119756e+02
2.727331216718812357e+02,1.800712590205293964e+02
2.627331216718812357e+02,8.428565333409642335e+01
2.527331216718812357e+02,1.639685794858378358e+02
2.766757121846894734e+02,1.868751154610145022e+02
2.666757121846894734e+02,1.773936646593429032e+02
2.786930001153450576e+02,1.900000001153457561e+02
2.686930001153450576e+02,1.800000000822110451e+02
2.586930001153450576e+02,1.687472789562598336e+02
2.594278442049690057e+02,1.297233690435168683e+02
2.587121962422752404e+02,1.699792648175061913e+02
2.591836361801979365e+02,1.140757270340036484e+02
2.586930108902452048e+02,1.466589095589079079e+02
2.690339672348054592e+02,1.802322691133958870e+02
2.590339672348054592e+02,1.658167584097536746e+02
2.712515276606136467e+02,1.816324494795699138e+02
2.612515276606136467e+02,1.725582218930358067e+02
2.559693811629040283e+02,1.092936689782145550e+02
2.501967890455489396e+02,1.474636673736677039e+02
2.686930000000211294e+02,1.799711523718797253e+02
2.586930000000211294e+02,3.010880460622865940e+01
2.650070606618537568e+02,1.763140606436281814e+02
2.550070606618537568e+02,4.481027161630481714e+01
2.492384052495763171e+02,0.000000000000000000e+00
2.869031425842695171e+02,1.981931418747408316e+02
2.908461584241595119e+02,2.021531583088144544e+02
2.916566043653147062e+02,2.022287601603457006e+02
2.816566043653147062e+02,1.929444081230394659e+02
2.716566043653147062e+02,1.824729681851167697e+02
2.616566043653147062e+02,1.729635934750695014e+02
2.516566043653147062e+02,1.081044594115519430e+01
2.613422342477861093e+02,1.723082670129806502e+02
2.513422342477861093e+02,1.453728530848820810e+02
2.593964406178638455e+02,1.681449129572501988e+02
2.493964406178638455e+02,1.607034406177263008e+02
2.486931913561274996e+02,1.597798606679643854e+02
2.624925042512404616e+02,1.442766358320441213e+02
2.524925042512404616e+02,1.637995042512193322e+02
2.694537713078316301e+02,1.744467106459778734e+02
2.594537713078316301e+02,1.707303034039796330e+02
2.519153308883614955e+02,1.628600383933226112e+02
2.495730465022497810e+02,1.326699039179802639e+02
2.586931460403939127e+02,5.589425835073052440e+01
2.486931460403939127e+02,6.103409441817348124e+01
2.686931860048134695e+02,4.048656362677866127e+01
2.719894462064548861e+02,1.703328418411401799e+02
2.619894462064548861e+02,1.724878438978703343e+02
2.519894462064548861e+02,1.506472119586687768e+02
2.586929999999993015e+02,1.699997899099689675e+02
2.628909732085012365e+02,1.741979521993562230e+02
2.686947254621554748e+02,1.792982848442916293e+02
2.586947254621554748e+02,1.700015341060279752e+02
2.486947254621554748e+02,1.462022212109150132e+02
2.486932404143226449e+02,1.600002379519719398e+02
2.633941753699400579e+02,1.731992782504094066e+02
2.533941753699400579e+02,1.539404040621084278e+02
2.488033647129923338e+02,1.568880338246308384e+02
2.686930000399006531e+02,1.791199535376508720e+02
2.586930000399006531e+02,1.683340429424642934e+02
2.486930000399006531e+02,1.599998539995067404e+02
2.386930000399006531e+02,1.226856745516852243e+01
2.696535190814465750e+02,2.014052974832156906e+01
2.596535190814465750e+02,1.709603330766331055e+02
2.789439705535332905e+02,1.869545243470784044e+02
2.689439705535332905e+02,1.560529973450320540e+02
2.589439705535332905e+02,1.702509705535339890e+02
2.489439705535332905e+02,1.253454202401771909e+02
2.635518178949132562e+02,1.748587308462592773e+02
2.586930000012216624e+02,1.699982745390661876e+02
2.641729007106769131e+02,1.754796602963542682e+02
2.541729007106769131e+02,1.654573439333908027e+02
2.487006532388331834e+02,1.553064778688931256e+02
2.919528886949483422e+02,2.031495239819560084e+02
2.819528886949483422e+02,4.852752424780919682e+01
2.719528886949483422e+02,1.832285147204383975e+02
2.619528886949483422e+02,1.732598886550476891e+02
2.519528886949483422e+02,1.322993696135017672e+02
2.568636599437522818e+02,1.681706599395620287e+02
2.502140606945322361e+02,1.615191253806478926e+02
2.586941893781913677e+02,1.848012868365913164e+01
2.486941893781913677e+02,7.631661746488680365e+01
2.486935113628205727e+02,1.599388384828853304e+02
2.486930638826815994e+02,1.597490933291483088e+02
2.582266715071309591e+02,1.546748536122177029e+02
2.486930482204770669e+02,1.133210007644011057e+02
2.781368471848327317e+02,1.894438471836110693e+02
2.681368471848327317e+02,1.739639464741558186e+02
2.817296932879544329e+02,1.930290400491212495e+02
2.717296932879544329e+02,1.397768045930060907e+02
2.995389158705002046e+02,1.626752559267479228e+02
2.895389158705002046e+02,8.248441668351733824e+01
2.889478357412299374e+02,1.077765709062732640e+02
2.789478357412299374e+02,1.902548357411869802e+02
2.689478357412299374e+02,1.802472182137571508e+02
2.589478357412299374e+02,1.702548352473022533e+02
2.489478357412299374e+02,1.602290841017820640e+02
2.586942959885200253e+02,1.700001066103286576e+02
2.486942959885200253e+02,1.600007846256994526e+02
2.386942959885200253e+02,1.500012321058384259e+02
2.586930001409491524e+02,1.604663286338181933e+02
2.486930001409491524e+02,1.599999519204720855e+02
2.386930001409491524e+02,1.403523687326087384e+02
2.586934232940184302e+02,2.634998827428353252e+01
2.486934232940184302e+02,1.505565761091856984e+02
2.402124746847111965e+02,1.384827813967567636e+02
2.730642218271896127e+02,1.278447709602478426e+02
2.630642218271896127e+02,1.100449877887585899e+02
2.530642218271896127e+02,1.026138112083572196e+01
2.531726686636320665e+02,3.138055968630942516e+01
2.560565022026785300e+02,1.665175863321783254e+02
3.061649652046326082e+02,2.172171294634026708e+02
2.961649652046326082e+02,2.062467143346366356e+02
2.861649652046326082e+02,1.974706692161125829e+02
2.761649652046326082e+02,7.299229654100054177e+01
2.661649652046326082e+02,1.769987858336899080e+02
2.666133038878833759e+02,1.779203037469342235e+02
2.566133038878833759e+02,3.111863602822268149e+01
2.591663108918219223e+02,1.701777452243768494e+02
2.491663108918219223e+02,1.604728875978034921e+02
2.586948138929728884e+02,1.684823392082616920e+02
2.707093172858876642e+02,1.969953671306575416e+01
2.607093172858876642e+02,1.476450954586980515e+02
2.507093172858876642e+02,1.246528150832091342e+02
2.582526934150155284e+02,1.686347249485188513e+02
2.845697947565786308e+02,1.958767947565502254e+02
2.745697947565786308e+02,1.837910059198256931e+02
2.694226356204380863e+02,4.116994220542255789e+01
2.594226356204380863e+02,5.225120662872359389e+01
2.586982278631330701e+02,1.007856153188986355e+02
2.486982278631330701e+02,1.325332626585004618e+02
2.992501140051535913e+02,2.105058256338015781e+02
2.892501140051535913e+02,1.826368101172702154e+02
2.792501140051535913e+02,1.896046194153095712e+02
2.692501140051535913e+02,1.805568604676518589e+02
2.592501140051535913e+02,1.700838031133316690e+02
2.614493198096024571e+02,1.727518653663937584e+02
2.514493198096024571e+02,1.627545059166295687e+02
2.574567573438180261e+02,1.666262843275471823e+02
2.906236777912781690e+02,1.999143605053905048e+02
2.806236777912781690e+02,1.919306777541933116e+02
2.706236777912781690e+02,1.818586714189586928e+02
2.606236777912781690e+02,3.852055940434365766e+01
2.506236777912781690e+02,1.460538830346995383e+02
2.491514123078741250e+02,9.398366277499735588e+01
2.586933140081237070e+02,1.692706783876856207e+02
2.486933140081237070e+02,1.599950861449906370e+02
2.386933140081237070e+02,9.944320000297011575e+01
2.484742002929633600e+02,1.132309111154027050e+02
2.386946633629559074e+02,9.123790601913788123e+01
2.686930000000065775e+02,7.825584837899077684e+01
2.586930000000065775e+02,1.672067963362278533e+02
2.486930000000065775e+02,1.472436801904041204e+02
2.386930000000065775e+02,1.499773287088100915e+02
2.386994961528689601e+02,1.499993700518680271e+02
2.716963001322656055e+02,2.203859813202871010e+01
2.616963001322656055e+02,7.858380675827356754e+01
2.686930005518443068e+02,1.699670041957870126e+01
2.620010650549666025e+02,1.733079969154714490e+02
2.520010650549666025e+02,1.613773872636884334e+02
2.594192455501543009e+02,1.702678332422801759e+02
2.494192455501543009e+02,1.607251770966104232e+02
2.586930537882217322e+02,1.699997397800980252e+02
2.786975927839157521e+02,1.802233924909523921e+02
2.688991509444676922e+02,1.802044875815117848e+02
2.588991509444676922e+02,4.947990539431339130e+01
2.488991509444676922e+02,0.000000000000000000e+00
2.686930278454019572e+02,1.763548835089313798e+02
2.586930278454019572e+02,1.700000278453953797e+02
2.586934141918245587e+02,1.699939180389555986e+02
2.635606061889484408e+02,1.409354149821010651e+02
2.879204392905885470e+02,1.529691589328504051e+02
2.779204392905885470e+02,1.890956978242902551e+02
2.679204392905885470e+02,1.619089447806763928e+02
2.579204392905885470e+02,1.559193742356219445e+02
2.687012190138848382e+02,1.800082184620405314e+02
2.589265986844329746e+02,3.886973498201405164e+01
2.489265986844329746e+02,1.602307567122261389e+02
2.586930645034008194e+02,1.663018403733512969e+02
2.520744203625508817e+02,1.633813665743291494e+02
2.661642518620283226e+02,1.026036456730798818e+02
2.687083007455148618e+02,9.516886162925948156e+01
2.587083007455148618e+02,1.700107079615991097e+02
2.487083007455148618e+02,5.978170206108188722e+01
2.494943749005251448e+02,1.607872212247311836e+02
2.701046423156003584e+02,1.814116144701984012e+02
2.712472459297714522e+02,1.825538317379468936e+02
2.719723639068106422e+02,9.989794354425976053e+01
2.619723639068106422e+02,7.580811204478231957e+01
2.519723639068106422e+02,1.440519246162220952e+02
2.489723479166059406e+02,1.602793474609279656e+02
2.587030894436029484e+02,1.699454549021975254e+02
2.615278670671686996e+02,5.028062113739724737e+01
2.515278670671686996e+02,1.628266480532838614e+02
2.487022903127581230e+02,1.591269925313099520e+02
2.387022903127581230e+02,1.500092258093573037e+02
2.487986600650110631e+02,1.589666401541398955e+02
2.788571343446164974e+02,2.996537921131675830e+01
2.688571343446164974e+02,1.777755402202747064e+02
2.588571343446164974e+02,1.701488335991016356e+02
2.789972537176872720e+02,1.895028788171621272e+02
2.986985554036218673e+02,1.102086131729301997e+02
2.886985554036218673e+02,1.885939130880215089e+02
2.786985554036218673e+02,7.776584937309235102e+01
2.700345765066449530e+02,1.743928287218659534e+02
2.600345765066449530e+02,1.680622125998343108e+02
2.500345765066449530e+02,1.610622285900390125e+02
2.587778689831466181e+02,9.177395544116734527e+00
2.488268766599721857e+02,1.601237872163692373e+02
2.786930055046832422e+02,1.871651384375145426e+02
2.786930230408106581e+02,1.899907327280525351e+02
2.686930230408106581e+02,1.739258613083948148e+02
2.586930230408106581e+02,1.698943629757995950e+02
2.487722309514720109e+02,1.589338733586482704e+02
2.686930012564189383e+02,1.800184395511314506e+01
2.586930012564189383e+02,1.700000012564123608e+02
2.553335021920138388e+02,1.664763678473973414e+02
2.565204526314046234e+02,9.769357597143243765e+01
2.693903989587997785e+02,2.286994632739515509e+01
2.593903989587997785e+02,1.703931452411125065e+02
2.612200448840885656e+02,8.244781393261655467e+01
2.605078303250047611e+02,1.604732538183598081e+02
2.513457376522565028e+02,1.626471822486346355e+02
2.613758929139075917e+02,1.638440982937245280e+02
2.687003211769406334e+02,1.799224521937940153e+02
2.587003211769406334e+02,1.700048615861087455e+02
2.586930062874671421e+02,2.731711337355955038e+01
2.613423078567575430e+02,1.160088056647437043e+02
2.533426997061760630e+02,1.646496942014928209e+02
2.789382545897096861e+02,1.902452315488990280e+02
2.689382545897096861e+02,9.759251693745318335e+01
2.589382545897096861e+02,1.702449644879379775e+02
2.688900393173389602e+02,1.801970380609200220e+02
2.588900393173389602e+02,1.698803945860490785e+02
2.626888029977126280e+02,6.686836779058648972e+01
2.607678189337675576e+02,1.720748032054034411e+02
2.785259890201123198e+02,1.891355900613125414e+02
2.685259890201123198e+02,1.773059441360237543e+02
2.585259890201123198e+02,1.680181586951075587e+02
2.594971770770935109e+02,1.691165225541044492e+02
2.494971770770935109e+02,1.161544773709174478e+02
2.588931484088971047e+02,1.702001484075663029e+02
2.488931484088971047e+02,1.601928272319564712e+02
2.625523728652842692e+02,1.738593665778171271e+02
2.536935324564619805e+02,1.623512245997044374e+02
2.587324310912154033e+02,9.796461215744784568e+01
2.487324310912154033e+02,1.397941765015057172e+02
2.608423441545455717e+02,1.721490136246356997e+02
2.586939401658019051e+02,7.785488236510718707e+01
2.486939401658019051e+02,1.599987332894597785e+02
2.486930123113052105e+02,1.598029729939662502e+02
2.505682960289850598e+02,1.578794930312724318e+02
2.847521480790674104e+02,1.110586156226054300e+02
2.747521480790674104e+02,1.662261590589550906e+02
2.707636395674271625e+02,1.818568378636991838e+02
2.607636395674271625e+02,1.650900916294631315e+02
2.586989447128871689e+02,1.692017676357936580e+02
2.508715584202800528e+02,1.560887629193675821e+02
2.742016571152198594e+02,1.853085087063227547e+02
2.747655763004731853e+02,4.389401788019313244e+01
2.647655763004731853e+02,1.722132034351889160e+02
2.547655763004731853e+02,1.660725159539288143e+02
2.635221871725152596e+02,1.747897560812998563e+02
2.535221871725152596e+02,2.932053005729540018e+01
2.691080192188383080e+02,1.782656750642927364e+02
2.591080192188383080e+02,1.704140790530364029e+02
2.491080192188383080e+02,1.604150069075330975e+02
2.802050645884664846e+02,1.896367685594814247e+02
2.702050645884664846e+02,2.229951760809490224e+01
2.602050645884664846e+02,8.029737160604418023e+01
2.502050645884664846e+02,1.394414250210393220e+02
2.486930005346948747e+02,1.539408524556274642e+02
2.788340496068558423e+02,1.153118624343405827e+02
2.828181594360867166e+02,1.941192147231995477e+02
2.728181594360867166e+02,1.840120201471218024e+02
2.628181594360867166e+02,1.280573380897403695e+02
2.886930000000138534e+02,1.839274236995406682e+02
